Generation,Max Fitness,Avg Fitness,Best Individual
59,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
60,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
61,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
62,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
63,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
64,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
65,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
66,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
67,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
68,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
69,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
70,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
71,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
72,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
73,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
74,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
75,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
76,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
77,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
78,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
79,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
80,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
81,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
82,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
83,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
84,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
85,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
86,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
87,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
88,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
89,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
90,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
91,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
92,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
93,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
94,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
95,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
96,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
97,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
98,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
99,0.42,0.42,"[0.0008101432258927557, 0.0009063251483848944, 0.001011702435304567, 0.0004201625606139369, 0.001398334007709396, 0.9928740026925409, 0.0006537666438508935, 0.001041841712453106, 0.00010910697106751865, 0.0007746146021821162]"
